Sentence_id,Text,class_label,Topic,Topic_Name
10552,"I wrote to Secretary Paulson, I wrote to Federal Reserve Chairman Bernanke, and told them this is something we have to deal with, and nobody did anything about it.",Yes,2,2_economy_budget_spending_billion
33959,And we're going to keep working to help Haiti...,No,28,28_cuba_latin_castro_america
13360,"On the question of the cost of our budget, I have stated that it's my best judgment that our agricultural program will cost a billion and a half, possibly two billion dollars less than the present agricultural program.",Yes,42,42_farmers_farm_farmer_agricultural
19326,We're the only two lawyers in Washington that trust each other.,No,13,13_law_crime_police_justice
29220,How do you make them bring the jobs back?,No,3,3_jobs_unemployment_million_small
7878,Mr. Nixon has been part of that Administration.,Yes,52,52_nixon_mr_administration_truman
5838,"But to somehow say that group of young women who said ""Military wives for McCain"" are somehow saying anything derogatory about you, but anything -- and those veterans that wear those hats that say ""World War II, Vietnam, Korea, Iraq,"" I'm not going to stand for people saying that the people that come to my rallies are anything but the most dedicated, patriotic men and women that are in this nation and they're great citizens.",No,44,44_mccain_senator_mccains_john
38322,"I brought back 700,000 jobs.",Yes,3,3_jobs_unemployment_million_small
18902,The president actually cut the money for it.,Yes,2,2_economy_budget_spending_billion
25190,"Yes, this had to do with our disarmament talks.",No,12,12_nuclear_weapons_missiles_atomic
18552,Soldiers know over there that this isn't being done right yet.,No,16,16_military_troops_our_war
3543,"Well, the first thing we have to do is get spending under control in Washington.",No,2,2_economy_budget_spending_billion
21956,But everybody's affected by the debt because of the tremendous interest that goes into paying on that debt everything's more expensive.,No,2,2_economy_budget_spending_billion
16716,"And then as a last resort only, continue to use atomic power.",No,12,12_nuclear_weapons_missiles_atomic
26438,We had the worst economy in a century.,Yes,2,2_economy_budget_spending_billion
13945,Millions and millions of people at work.,No,3,3_jobs_unemployment_million_small
18813,And Colin Powell so stated.,Yes,52,52_nixon_mr_administration_truman
8206,We find that your wages have gone up five times as much in the Eisenhower Administration as they did in the Truman Administration.,Yes,2,2_economy_budget_spending_billion
5839,"And I'm not going to stand for somebody saying that because someone yelled something at a rally -- there's a lot of things that have been yelled at your rallies, Senator Obama, that I'm not happy about either.",No,14,14_senator_senate_republican_voted
10277,That's creating tens of thousands of jobs all across the country.,Yes,3,3_jobs_unemployment_million_small
32823,And she's been talking about the inner cities for 25 years.,Yes,8,8_she_her_shes_hillary
23210,But I am not going to shortchange our troops in harm's way.,No,16,16_military_troops_our_war
18913,And we're going to build the strongest international network to prevent nuclear proliferation.,No,12,12_nuclear_weapons_missiles_atomic
18905,Right now the president is spending hundreds of millions of dollars to research bunker-busting nuclear weapons.,Yes,12,12_nuclear_weapons_missiles_atomic
15602,The Governor has to balance the budget in his state he is required to by law.,No,29,29_governor_governors_state_clinton
41,Governors like me and others have been trying to deal with the consequences.,No,29,29_governor_governors_state_clinton
719,Two questions: How do you deter nuclear attack without modernizing our nuclear forces when the Soviets are modernizing and how come you spend-willing to spend a dime on something that you consider a fantasy and a fraud.,No,12,12_nuclear_weapons_missiles_atomic
12548,"First of all, although we are today, as Senator Kennedy has admitted, the strongest nation in the world militarily, we must increase our strength, increase it so that we will always have enough strength that regardless of what our potential opponents have - if the should launch a surprise attack - we will be able to destroy their war-making capability.",Yes,16,16_military_troops_our_war
6381,"We have to stop the spending, which has mortgaged your children's futures.",No,2,2_economy_budget_spending_billion
15398,We're now working on the communications industry.,Yes,3,3_jobs_unemployment_million_small
7743,There were seventy votes for our position and none for theirs.,Yes,14,14_senator_senate_republican_voted
28987,And you bet we're gonna take a trillion dollars of your own money and let you invest it under safe guidelines so you get a better rate of return on the money than the paltry 2% that the federal government gets for you today.,Yes,2,2_economy_budget_spending_billion
26288,How do we pay for it?,No,49,49_money_pay_costs_cost
3604,"And, absolutely, we need earmark reform.",No,44,44_mccain_senator_mccains_john
17711,"Now, if there was a connection I think that there would be a different parallel between deficits getting larger and interest rates going down.",No,2,2_economy_budget_spending_billion
897,"I mean, what kind of judgment-I mean, jumping all over the president on his decision on one area of farm policy.",No,42,42_farmers_farm_farmer_agricultural
8834,"We need the missile, I think, because we are so out of balance strategically that we lack a deterrent to a possible first assault.",No,12,12_nuclear_weapons_missiles_atomic
32930,"But it's in part because those of us who have had the great privilege of seeing this job up close and know how difficult it is, and it's not just because I watched my husband take a $300 billion deficit and turn it into a $200 billion surplus, and 23 million new jobs were created, and incomes went up for everybody.",Yes,3,3_jobs_unemployment_million_small
14820,"I don't ever want to see another generation of young Americans bleed their lives into sandy beachheads in the Pacific, or rice paddies and jungles in the in Asia or the muddy battlefields of Europe.",No,47,47_water_environment_air_pollution
21716,"Virginia's in the lead in this, as Governor Clinton properly said, on this identification system for firearms.",Yes,29,29_governor_governors_state_clinton
8689,"conservative projections out for the next five years, that indicates that this plan would, by 1983, result in a balanced budget.",No,2,2_economy_budget_spending_billion
